1.408189770007397783e+03
1.320598313583861909e+03
1.368151413294562190e+03
1.233355486687167286e+03
1.313661129256160393e+03
1.550366796770259498e+03
1.309408051559764317e+03
1.433380645152219813e+03
1.668598180741117631e+03
1.666663651266947454e+03
1.338914445101388310e+03
1.283249891899936529e+03
1.303339001624818820e+03
1.244986137909666468e+03
1.683370748418695257e+03
1.320524347206997618e+03
1.745746366992627372e+03
1.255371375521828668e+03
1.227145517810772844e+03
1.459651551061507917e+03
1.398650861253074481e+03
1.624381513905043903e+03
1.436317591237869692e+03
1.447097850219346128e+03
1.287638964252563028e+03
1.531943670175943680e+03
1.417708168715944339e+03
1.359474427964921006e+03
1.310567722173905167e+03
1.751741835656069952e+03
1.742108378117067105e+03
1.244342538447063589e+03
1.549949582196097253e+03
1.557076260831084937e+03
1.350070819528083121e+03
1.373698479298696384e+03
1.634138793180922676e+03
1.578459626240075067e+03
1.575323973281390636e+03
1.691588404077516770e+03
1.394063780911991444e+03
1.312648064996864150e+03
1.732700751963683388e+03
1.683271430812779272e+03
1.532934171884967100e+03
1.712849949956956152e+03
1.707197020965217689e+03
1.484195806124638011e+03
1.482012212902071497e+03
1.445076394294795364e+03
1.319513194655594361e+03
1.568699579812959655e+03
1.566357244249231826e+03
1.273202370255004553e+03
1.482628459028441057e+03
1.685983671228925004e+03
1.484897834215288867e+03
1.241846293382779095e+03
1.580735966634909801e+03
1.690833833428628395e+03
1.297196159502340606e+03
1.486521450866127225e+03
1.609741025468545331e+03
1.457483949950805254e+03
1.378958245164889377e+03
1.492083427569609285e+03
1.398062572118628850e+03
1.404999394852971818e+03
1.576819092255192572e+03
1.291796717756862336e+03
1.591122127809345557e+03
1.439533261069681203e+03
1.226734563325469026e+03
1.572524052171999301e+03
1.750552974383263972e+03
1.513779766152348657e+03
1.750227448158133029e+03
1.674673938892634169e+03
1.265854148808759419e+03
1.294446587949404147e+03
1.526452677380532577e+03
1.771644636603046592e+03
1.340151727213612276e+03
1.294227712271743030e+03
1.342152608412214477e+03
1.558204822422642565e+03
1.719447200464003117e+03
1.636598682639967592e+03
1.639024075290007431e+03
1.392021369213126036e+03
1.215131431902133500e+03
1.459220453698667598e+03
1.708855092987738090e+03
1.359344977206919793e+03
1.706562851840646317e+03
1.274088341482700116e+03
1.296076350845920615e+03
1.405363272959704318e+03
1.213060533389832699e+03
1.658502773311551891e+03
